sno,content,link,date
582,"['woman near Marine Drive', 'was on her way to Mantralaya', 'demolition in Santacruz', 'is under treatment', 'arrested on charges of rash driving or riding on public way besides also booking the driver for rash and negligent driving', 'riding on public way', 'took at around 4.30 pm', 'took on Saturday', 'were on their way to Mantaralaya', ""walking on the pedestrian 's way"", 'demolished in which', 'took near', 'took near Amar Mahal Hotel Marine Drive']",https://timesofindia.indiatimes.com/city/mumbai/speeding-bus-rams-into-50-yr-old-woman/articleshow/20125581.cms,"May 18, 2013"
583,"['killed in a road accident', 'travelling on a motorcycle', 'registered by Ravi Chavan of Jail Road Nashik Road', 'driven by one Ravi Chavan of Jail Road', 'took near the Bangali Baba area on the Nashik Pune Road', 'area on the Nashik Pune Road', 'took on April 30', 'killed in the road accident']",https://timesofindia.indiatimes.com/city/nashik/65-year-old-killed-in-road-accident/articleshow/12957722.cms," May 2, 2012"
584,"['killed on Friday', 'killed in an accident on the Mumbai Goa highway', 'accident on the Mumbai Goa highway', 'hit by an oncoming luxury bus in Raigad district', 'bus in Raigad district', 'careered on the same National Highway-17 in Khed', 'Highway-17 in Khed', 'were on their way in the SUV', 'way in the SUV', 'wedding at Sangameshwar', 'wedding in Ratnagiri district', 'met in the mishap at Mahad', 'mishap at Mahad', 'met in Raigad', 'met on Friday', 'lost at the Mahad spot roughly 180 km away from Mumbai', 'sitting in the SUV ’s front', 'died on the spot', 'leaving behind the bus', 'doctor on duty', 'doctor at the rural hospital in Mahad', 'hospital in Mahad', 'wounds on the head and torso', 'searching on a priority basis', 'nabbed by tonight', 'based in Mumbai', 'was under the influence of alcohol', 'worked in the travel trade', 'breadwinner in the family', 'postgraduate in commerce', 'executive in a private firm', 'died in an accident', 'died in 1993']",https://timesofindia.indiatimes.com/city/mumbai/three-die-in-accident-on-goa-highway/articleshow/19643777.cms,"Apr 20, 2013"
585,"['pedestrian on Marine Drive', 'injuring on Thursday night', 'was on his way to a five star hotel to deliver a bag to his employer', 'knocked on patrol duty', 'knocked at Pedder Road', 'nakabandi on the Marine Drive stretch', 'drove at high speed and applied brakes', 'drove near the barricades', 'constables on the road', 'injuries in his lower limbs and his left leg', 'fined by the police', 'marks on the road', 'braked at which', 'scheduled in Nashik', 'hurt by an act endangering the life or personal safety of others', 'Khandekar under sections of the IPC']",https://timesofindia.indiatimes.com/city/mumbai/audi-rams-into-barricades-four-cops-bystander-hurt/articleshow/19641706.cms,"Apr 20, 2013"
586,"['news in store', 'fall in the number of fatal road accidents in both the cities', 'accidents in both the cities', 'fall in 2013', 'witnessed in comparison to Thane', 'witnessed in fatal accidents see chart', 'decrease in the number of fatal accidents', 'advisor on technical development issues', 'discipline among citizens', 'fall in numbers', 'awareness among pedestrians and drivers as well as', 'driving by motorists', 'professor at IIT Bombay', 'is in Navi Mumbai', 'injured in 2013', 'worrying in Thane', 'gone in 2013', 'Deploying at spots known for accidents', 'pressure on drivers and motorists', 'bandi on roads']",https://timesofindia.indiatimes.com/city/thane/in-2013-fatal-road-accident-cases-fall-in-thane-number-of-injuries-rises/articleshow/38629257.cms,"Jul 19, 2014"
587,"['killed in two separate road accidents in Akola and neighbouring Buldhana districts', 'accidents in Akola', 'killed in the last 24 hours', 'died in Akola', 'killed in Buldhana district', 'travelling in which', 'truck at Appu Point on NH6', 'Point on NH6', 'collided near here', 'collided on Thursday night', 'collided at around 11 pm', 'killed in the accident', 'disturbed on NH6', 'travelling in an Ape which met with an accident', 'collided near Chinchpur Shivar', 'collided on Malkapur road in adjoining Buldhana district on Thursday', 'road in adjoining Buldhana district', 'road on Thursday', 'killed on the spot', 'treatment at Aurangabad']",https://timesofindia.indiatimes.com/city/nagpur/7-killed-in-two-road-accidents/articleshow/8808209.cms,"Jun 11, 2011"
588,"['crushed by two speeding trucks on Gondia Kohmara highway', 'trucks on Gondia Kohmara highway', 'crushed on Wednesday', 'hit near Hirdamali', 'died on the spot', 'killed by a truck', 'killed on the same road near Dhimartola', 'road near Dhimartola', 'marriage at Purgaon', 'marriage on a motorcycle', 'gathered near the spot']",https://timesofindia.indiatimes.com/city/nagpur/trucks-crush-2-students/articleshow/19119082.cms,"Mar 22, 2013"
589,"['lost in a hit and run case that took place under the jurisdiction of Sitabuldi police station', 'took under the jurisdiction of Sitabuldi police station', 'mishap on Thursday', 'was on way to meet his sister on Bhaidooj on Katol Road in Gittikhadan police station area', 'meet on Bhaidooj on Katol Road in Gittikhadan police station area', 'Bhaidooj on Katol Road in Gittikhadan police station area', 'Road in Gittikhadan', ""riding on his son Prasad 's moped"", 'said on Thursday afternoon', 'residence at Majidana Colony on Katol Road', 'Colony on Katol Road', 'fell on the roadside', 'crushed under the wheels of the truck', 'died on the spot', 'fell on the road', 'hospital at Ravi Nagar Square', 'sister at Hanuman Nagar', 'nabbed by residents', 'took on Shahid Gowari flyover', 'took on Wednesday evening', 'Colony in Bhilgaon', 'knocked by an unidentified speeding vehicle on the overbridge', 'vehicle on the overbridge', 'going on a bike', 'knocked by a rashly driven vehicle']",https://timesofindia.indiatimes.com/city/nagpur/bhaidooj-turns-tragic-as-2-die-in-road-accidents/articleshow/17249674.cms,"Nov 17, 2012"
590,"['died on the spot', 'bridge near Urse toll plaza on the Pune Mumbai expressway', 'plaza on the Pune Mumbai expressway', 'crashed in the early hours on Tuesday', 'hours on Tuesday', 'took on Tuesday', 'control over the vehicle', 'loaded in the container', 'fell on the median of the expressway', 'fell on the median', 'sitting on the left side', 'sitting in the cabin', 'died on the spot', 'was on the median']",https://timesofindia.indiatimes.com/city/pune/two-killed-in-e-way-accident/articleshow/19082846.cms,"Mar 20, 2013"
591,"['traced by', 'traced on the premises of Lohara teak research centre', 'traced on Sunday', 'death in a month in the district', 'month in the district', 'electrocuted in Zaran', 'electrocuted in FDCM area near Chandrapur', 'area near Chandrapur', 'hit by an unidentified vehicle', 'met in February 2006', 'stand on its legs', 'is in a state of shock', 'tied near the cub', 'tigress in compartment', 'died in the morning', 'metres in length', 'cm in height', 'location in the teak research nursery', 'had in the right hind limb', 'joint at the place of fresh injury', 'injury on the right forelimb which appears a bit old', 'found on the body', 'hit by some vehicle', 'burned in the presence of forest officials and NGOs in the evening', 'presence in the evening', 'regulated on Chandrapur Mul road']",https://timesofindia.indiatimes.com/city/nagpur/tigress-dies-in-road-accident-cub-in-shock/articleshow/11955987.cms,"Feb 20, 2012"
592,"['died in separate accidents', 'died on Sunday', 'occurred at New Sangvi Marketyard and Wakad', 'hospital in Sangvi', 'declared on arrival', 'occurred near Market Yard', 'knocked by a speeding car', 'brother in law', 'died on the spot', 'hit by an autorickshaw near Wakad police colony', 'autorickshaw near Wakad police colony']",https://timesofindia.indiatimes.com/city/pune/4-year-old-killed-in-accident-at-sangvi/articleshow/18803161.cms," Mar 5, 2013"
593,"['killed in a road accident at Dhule', 'accident at Dhule', 'travelling on the Mumbai Agra road at Dhule', 'road at Dhule', 'hit at 1.30am', 'hit by a speeding unknown vehicle which fled immediately', 'rescued in Dhule']",https://timesofindia.indiatimes.com/city/mumbai/3-snake-lovers-killed-in-dhule-mishap/articleshow/18801192.cms," Mar 5, 2013"
594,"['accident on Thursday', 'killed at Chandni Chowk', 'complete in 15 days', 'work at Chandni chowk', 'decision on action', 'concerned in this area', 'speaking at the civic general body meeting', 'agitated over the accident', 'agitated on Thursday morning', 'delay in road repair works at Chandni chowk', 'works at Chandni chowk', 'lost in the accident', 'delay in solving traffic problems at Chandni chowk area', 'solving at Chandni chowk area', 'aggravating by handling the land acquisition issue wrongly', 'agitation at Chandni chowk', 'draw in January', 'delay in finding an answer to this problem', 'issue in this area', 'converge on this spot', 'road at this chowk', 'problems in acquiring land along the roads and people who own the land']",https://timesofindia.indiatimes.com/city/pune/pmc-admits-delay-in-road-improvement-work/articleshow/18619668.cms,"Feb 22, 2013"
595,"['accused in a road accident that claimed the life of a woman and injured three others', 'applied in the sessions court', 'causing by negligence', 'causing on February 9', 'based on legal points', 'rammed at around 4.30', 'rammed on November 1', 'booked under section 304 A', 'causing by negligence', 'released on bail', 'petition in the Bombay High Court', 'injuries in the incident', 'answered by police', 'was in the case', 'received on November 23', 'had in her blood', 'drive under the influence of alcohol', 'punishment under section 304', 'investigations in the case']",https://timesofindia.indiatimes.com/city/mumbai/accused-seeks-anticipatory-bail-in-bmw-mishap-case/articleshow/18583918.cms,"Feb 20, 2013"
596,"[""autorickshaw near Bandra 's Bandstand"", 'hit on Thursday', 'travelling in the auto whose driver Arjun Gupta was injured as well', 'injured on the road', 'dropped near Link Road', 'were on their way to a work related meeting near Bandstand', 'meeting near Bandstand', 'sustained in the accident']",https://timesofindia.indiatimes.com/city/mumbai/3-hurt-in-auto-car-collision-at-bandra/articleshow/18507007.cms,"Feb 15, 2013"
597,"['knocked in south Mumbai', 'knocked over a week ago', 'arrested on Friday', 'arrested by the Cuffe Parade police', ""hit by Sahu 's bike"", 'hit on February 1', 'died at JJ Hospital', 'died on Wednesday', 'hit at the Backbay Depot', 'injuries in the accident', 'injured at a busy junction in south Mumbai', 'junction in south Mumbai', 'arrested on Friday', 'arrested by the Cuffe Parade police', 'knocked by lieutenant Sudeep Kumar Sahu', 'knocked on February 1', 'died at JJ Hospital', 'died on Wednesday', ""hit by Sahu 's speeding motorbike"", 'hit at the Backbay Depot', 'injuries in the accident', 'released by a local court', 'released on Rs 1']",https://timesofindia.indiatimes.com/city/mumbai/naval-officer-held-for-mowing-down-50-yr-old/articleshow/18409731.cms," Feb 9, 2013"
598,"['died in a horrific head on collision on the Mumbai Pune Expressway', 'collision on the Mumbai Pune Expressway', 'died on Monday morning', 'treatment at a private hospital in Nigdi', 'hospital in Nigdi', 'travelling in a small car Waikar Pathak Pandit Atre and Indulkar', 'were in a van', 'killed in a similar accident', 'was on his way', 'bunched on the lane', 'stuck in the mangled remains of the ill fated vehicles', 'were on their way to Pune', 'were in the car', 'climbed on the divider', 'others in the van', 'died on the spot', 'halted on the Expressway', 'van in the opposite lane', 'dividers on the Expressway', 'travelling in the opposite lane', 'were on their way to Pune', 'were on work', 'owned by Shivaji Waikar who was a BEST driver', 'people in the van']",https://timesofindia.indiatimes.com/city/mumbai/small-car-was-speeding-say-cops/articleshow/18230385.cms,"Jan 29, 2013"
599,"['killed in separate accidents in the city', 'accidents in the city', 'killed on Tuesday', 'hit by a tractor trolley in Ramtekdi', 'trolley in Ramtekdi', 'hit on Tuesday', 'friends in the Ramtekdi industrial area', 'ran over him', 'pm on Tuesday', 'driven by Manoj Dedhe 38 of Kondhve Dhavade']",https://timesofindia.indiatimes.com/city/pune/12-yr-old-pedestrian-killed-in-separate-road-accidents/articleshow/19718687.cms,"Apr 25, 2013"
